StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q21,Q64_1,Q64_2,Q64_3,Q81_3,Q83_7,Q58_1,Q61_1,Q65_1,Q68_1,Q33_4,Q34_3,Q35_3,Q36_3,Q37_3,Q38_3,Q39_3,Q40_3,Q41_3,Q42_3,Q43_3,Q44_3,Q45_3,Q70_4,Q73_4,Q72_4,Q86_1,Q88_1,Q87_1,Q91_1,Q89_1,Q90_1,Q92_1,Q93_1,Q94_1,Q95_1,Q96_1,Q97_1,Q98_1,Q37_1,Q38_1,Q39_1,Q40_1,Q41_1,Q43_1,Q44_1,Q45_1,Q46_1,Q47_1,Q48_1,Q49_1,Q50_1,Q51_1,Q53_1,Q42_1,Q54_1,Q55_1,Q52_1,Q133,Q134
2019-12-07 11:37:35,2019-12-07 12:04:15,IP Address,71.207.10.137,100,1599,True,2019-12-07 12:04:15,R_2E4A6cdTVBa0OU2,,,,,40.810302734375,-77.88800048828125,anonymous,EN,I DO agree to participate in this research study and will CONTINUE to the next page.,A18SXC3JEN1O0U,English,none,7,1,7,1,7,1,2,2,7,1,1,1,7,1,2,2,7,7,6,7,7,2,7,1,7,1,4,7,7,6,2,6,6,7,2,7,7,7,7,7,7,6,7,3,7,6,6,7,7,7,1,1,1,6,"Not difficult, very easy questions.",no
2019-12-07 11:57:15,2019-12-07 12:08:31,IP Address,50.111.103.187,100,676,True,2019-12-07 12:08:32,R_245YTPQws0zwVLM,,,,,35.34820556640625,-83.20279693603515625,anonymous,EN,I DO agree to participate in this research study and will CONTINUE to the next page.,A1DMXEJGJY02E1,English,none,7,1,7,1,6,3,4,1,7,3,5,1,7,3,5,1,7,3,4,1,7,4,7,1,7,2,2,7,7,6,3,6,6,6,3,6,7,7,7,7,7,7,7,6,7,4,7,7,7,1,1,3,1,6,It was a little be mind numbing with so much to read.  I'd prefer radio buttons to sliders so I don't have to use my mouse.,"No, nothing else."
2019-12-07 11:38:53,2019-12-07 12:09:17,IP Address,64.39.92.190,100,1823,True,2019-12-07 12:09:17,R_umDjGUlWwpbDdV7,,,,,45.65960693359375,-68.7100982666015625,anonymous,EN,I DO agree to participate in this research study and will CONTINUE to the next page.,AMYURTQIMAC8T,english,none,7,1,7,1,7,1,3,7,7,1,7,1,7,4,1,1,7,1,7,1,1,1,7,1,7,6,7,7,7,7,7,6,7,4,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2,1,7,6,1,no. its fun,
2019-12-07 11:38:36,2019-12-07 12:10:12,IP Address,73.153.191.15,100,1896,True,2019-12-07 12:10:12,R_eV6OXSPK8ha9Czn,,,,,39.6667022705078125,-105.0854034423828125,anonymous,EN,I DO agree to participate in this research study and will CONTINUE to the next page.,AURYD2FH3FUOQ,English,n/a,7,1,7,1,2,7,4,2,7,3,3,1,7,2,4,2,7,4,4,1,7,2,7,1,7,1,5,4,7,7,2,6,7,7,2,6,7,7,7,7,7,7,7,7,7,7,7,7,7,1,1,1,1,7,"no, it was easy because it was simple",no
2019-12-07 11:46:12,2019-12-07 12:12:39,IP Address,97.73.84.184,100,1587,True,2019-12-07 12:12:40,R_u3WiUmkZDeJjN7P,,,,,37.751007080078125,-97.82199859619140625,anonymous,EN,I DO agree to participate in this research study and will CONTINUE to the next page.,A34SUZWGLXIWM8,English,None,7,1,7,1,7,1,1,1,7,1,1,1,7,3,4,1,7,3,4,1,7,1,7,1,4,1,5,7,7,7,7,6,7,7,1,4,7,7,7,7,7,7,7,7,7,7,7,7,7,1,1,2,1,7,"Seemed easy. The ""correct"" answer usually seemed intuitive to me. I only had to stop and briefly think about it for a few times.",I was more likely to rate something as unacceptable if it meant that someone might be harmed as a result.
2019-12-07 11:44:13,2019-12-07 12:13:23,IP Address,72.238.205.220,100,1750,True,2019-12-07 12:13:24,R_2rMaJ8vopMAljYI,,,,,28.7115020751953125,-81.51349639892578125,anonymous,EN,I DO agree to participate in this research study and will CONTINUE to the next page.,AU34T9OMHN4Z4,English,N/A,7,1,7,1,7,4,1,1,7,1,1,1,7,1,4,1,7,1,1,1,7,1,7,1,7,1,7,7,7,7,2,6,7,7,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,1,1,1,7,"It wasn't too difficult though I was often confused when they did the A, B, C, D but not E ones because sometimes the answer was technically true, but it wasn't the full answer.",No.
2019-12-07 11:37:46,2019-12-07 12:14:55,IP Address,173.94.144.4,100,2228,True,2019-12-07 12:14:55,R_3k1ygBvFijHuM7e,,,,,36.5001983642578125,-80.616302490234375,anonymous,EN,I DO agree to participate in this research study and will CONTINUE to the next page.,A10BH9PYCYUKDJ,English,None,7,1,7,1,7,7,7,1,7,7,5,1,7,3,5,1,7,7,7,1,7,7,7,1,7,1,5,7,7,7,2,6,7,7,1,7,7,7,7,7,7,7,7,7,7,1,7,7,7,1,1,1,1,3,"No, thought they all were pretty straight forward.",No
2019-12-07 11:57:20,2019-12-07 12:15:40,IP Address,71.77.155.238,100,1099,True,2019-12-07 12:15:40,R_ust2bQ1R7s0ZaGR,,,,,35.1873016357421875,-79.47299957275390625,anonymous,EN,I DO agree to participate in this research study and will CONTINUE to the next page.,A3FNC8ELMK8YJA,English,Spanish,7,1,7,1,7,2,2,1,7,1,2,1,7,2,4,1,7,3,4,1,7,1,7,1,7,1,4,7,7,7,3,6,7,7,1,5,6,7,7,7,7,7,7,7,7,5,7,7,7,1,1,4,1,2,No. If you can understand English you can complete this task.,
2019-12-07 11:52:40,2019-12-07 12:23:27,IP Address,73.48.80.170,100,1847,True,2019-12-07 12:23:27,R_3kb5VC9eyXr2HC6,,,,,30.4907989501953125,-84.31580352783203125,anonymous,EN,I DO agree to participate in this research study and will CONTINUE to the next page.,A1P6OXEJ86HQRM,English,Spanish,7,1,7,1,7,2,2,1,7,3,3,1,7,4,6,1,7,5,5,1,7,4,7,1,7,4,5,7,7,7,4,6,7,7,3,6,7,7,7,7,7,7,7,5,7,5,7,7,7,1,1,5,1,5,No. It was straightforward.,No.
2019-12-07 11:42:09,2019-12-07 12:25:37,IP Address,196.52.2.116,100,2608,True,2019-12-07 12:25:38,R_3QDWZThdOkUnV1z,,,,,40.7144927978515625,-74.002899169921875,anonymous,EN,I DO agree to participate in this research study and will CONTINUE to the next page.,A147F5PJTHOB8A,english,n/a,7,1,7,1,4,1,4,1,7,3,3,1,7,3,4,1,7,3,4,1,7,3,7,1,7,1,7,7,7,7,3,6,6,4,3,7,7,7,7,7,7,7,7,7,7,3,7,7,7,2,1,7,1,3,It was fairly easy. There was a few hard ones and I had to reread them a few times to make my judgment.,No
2019-12-07 11:36:43,2019-12-07 12:25:38,IP Address,160.3.43.65,100,2934,True,2019-12-07 12:25:38,R_2BgSHO5E3esZWiL,,,,,30.3574066162109375,-89.1649017333984375,anonymous,EN,I DO agree to participate in this research study and will CONTINUE to the next page.,A3UPZ88FI1EJC,English,N/A,7,1,7,1,6,4,2,1,7,2,3,1,7,2,4,1,7,3,2,1,7,2,7,1,7,1,3,7,7,7,7,6,7,7,3,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,1,2,1,3,"For the most part, the task was not difficult, but there were a few questions that were extremely subjective. If the answer was not 100% complete then I was not entirely sure if it was completely unacceptable or just a little unacceptable.",I gave this study my full attention and best answers. Thank you for this opportunity.
2019-12-07 11:58:00,2019-12-07 12:32:30,IP Address,162.220.108.130,100,2069,True,2019-12-07 12:32:30,R_1fdPGigVk3v5aLr,,,,,40.454803466796875,-85.49900054931640625,anonymous,EN,I DO agree to participate in this research study and will CONTINUE to the next page.,A2Q3FS9G8ITCN7,English,NA,7,1,7,1,7,1,1,1,7,1,1,1,7,6,6,1,7,6,6,1,7,7,7,1,7,2,5,7,7,7,2,6,7,7,2,6,7,7,7,7,7,7,7,7,7,5,7,7,7,1,1,2,1,5,"No, the questions were very easy to answer. ",There are several scales that have repeated numbers rather than each number from 1-7
2019-12-07 11:51:22,2019-12-07 12:36:09,IP Address,98.169.197.119,100,2687,True,2019-12-07 12:36:09,R_1H2CcKZw3jFbA4Y,,,,,38.75909423828125,-77.09239959716796875,anonymous,EN,I DO agree to participate in this research study and will CONTINUE to the next page.,A1RV2LERVS0A4H,English,n/a,7,1,7,1,7,1,2,1,7,2,2,1,7,7,7,1,7,7,7,1,7,2,7,1,7,4,1,7,7,7,4,6,7,7,5,7,7,7,7,7,7,7,7,7,7,4,7,7,7,3,1,1,1,7,"No, because answers were obvious and the others were reasonably subjective.",no
2019-12-07 11:57:34,2019-12-07 12:48:28,IP Address,100.12.192.32,100,3053,True,2019-12-07 12:48:28,R_egRYZuVoux2R7Lb,,,,,40.7364044189453125,-73.86949920654296875,anonymous,EN,I DO agree to participate in this research study and will CONTINUE to the next page.,AKSJ3C5O3V9RB,English,na,7,1,7,1,7,6,1,1,5,2,1,1,6,5,2,1,3,1,1,1,5,1,7,1,7,1,5,7,7,4,2,6,3,7,1,5,3,7,4,7,7,3,7,7,7,7,6,7,7,1,1,2,1,7,"Not really. I'm neurotic so I overthought it at times i.e. is it wrong if the answer is overly detailed etc. ",interesting study
2019-12-07 12:00:43,2019-12-07 12:48:51,IP Address,68.58.30.181,100,2887,True,2019-12-07 12:48:51,R_3fZ4sL52tv3HbKu,,,,,39.6804046630859375,-86.1305999755859375,anonymous,EN,I DO agree to participate in this research study and will CONTINUE to the next page.,A2B23DWO4WZRA,English,None,7,1,7,1,7,2,2,1,7,1,2,1,7,2,5,1,7,4,5,1,7,2,7,1,7,1,6,7,7,7,3,6,7,7,1,6,6,7,7,7,7,7,7,7,7,6,7,7,7,1,1,3,1,5,I didn't find it difficult. Most of the answers were provided in the text.,Yes. Some of the sliders appear to be broken. Some of the numbers are off.
2019-12-07 12:38:24,2019-12-07 12:57:17,IP Address,73.119.167.101,100,1133,True,2019-12-07 12:57:18,R_24waCt8xvjUEtFI,,,,,42.635101318359375,-71.30139923095703125,anonymous,EN,I DO agree to participate in this research study and will CONTINUE to the next page.,A3GKCB2D8O2ICZ,English,None,7,1,7,1,7,2,2,1,7,1,2,1,7,1,3,1,7,3,3,1,7,1,7,1,7,5,7,7,7,7,3,6,7,7,1,6,6,7,7,7,7,7,7,7,7,6,7,7,7,1,1,5,1,4,"No, I was able to read and understand the sentences.","One of the questions was missing number 1 on the scale and only went from 2–7.  "
2019-12-07 12:42:28,2019-12-07 12:57:48,IP Address,67.245.12.9,100,919,True,2019-12-07 12:57:48,R_1dKr92Vu8nNyMif,,,,,40.6208038330078125,-74.0426025390625,anonymous,EN,I DO agree to participate in this research study and will CONTINUE to the next page.,A3SKEW89V5S0DI,english,none,7,1,7,1,4,7,4,1,7,2,4,1,7,3,4,1,7,2,4,1,7,2,7,1,7,1,7,7,7,7,2,6,7,7,1,5,6,7,7,7,7,7,7,7,7,5,7,7,7,1,1,1,1,6,"No, it seemed very logical and I do well with these types of problems.",none
2019-12-07 12:55:17,2019-12-07 13:23:46,IP Address,172.119.126.251,100,1709,True,2019-12-07 13:23:47,R_3frZEwB1G4k9czh,,,,,33.8358001708984375,-117.9062957763671875,anonymous,EN,I DO agree to participate in this research study and will CONTINUE to the next page.,A2NT3OQZUUZPEO,English,none,7,1,7,1,6,2,1,1,7,1,3,1,7,6,5,1,7,3,4,1,7,1,7,1,7,1,5,7,7,7,4,6,7,7,3,4,7,7,7,7,7,7,7,7,7,4,7,7,7,6,1,4,1,5,no it was simple,nope
2019-12-07 13:07:54,2019-12-07 13:25:57,IP Address,174.58.25.22,100,1083,True,2019-12-07 13:25:58,R_3flTUL5PDlwgRsA,,,,,27.3253936767578125,-82.473297119140625,anonymous,EN,I DO agree to participate in this research study and will CONTINUE to the next page.,A16HSMUJ7C7QA7,English,n/a,7,1,7,1,7,1,2,1,7,1,2,1,7,3,5,1,7,4,4,3,7,2,7,1,7,1,5,7,7,7,2,6,7,7,2,6,6,7,7,7,7,7,7,7,7,3,7,7,7,4,1,2,1,2,"No, it was pretty straight forward and the answers were easy to judge.",no
